counter_party,timestamp,in_frequency,out_frequency,total_eth_received,total_eth_sent
0x13bb1a9a6a9115b647008af1b328603c725df5ab,2023-01-10 11:43:47,1,0,0.00023,0.0
0x13e46ccd194ca86212236543d2e7376b00bafa42,2023-05-20 08:09:23,1,0,0.0,0.0
0x13fbc728d18235df51df16fb4f05d130a1298def,2023-09-15 16:08:11,1,0,3.14e-07,0.0
0x1401255db278d48b8c2c1520fee9bfe1757d9442,2022-11-15 02:23:59,1,0,0.0,0.0
0x143a4041e6274f91e0971a61615d0bc06ac673e6,2023-07-02 18:05:11,1,0,1.4e-05,0.0
0x144048dc68bbc91aad96ee2d78a0c6cd5499b20f,2023-09-13 04:47:47,1,0,9.95e-07,0.0
0x14732144a72a6f59da0a4fbb26d11c7d77aff433,2023-09-04 14:34:47,1,0,1.2345e-05,0.0
0x148698efe76f0515ecf136afad4f1cb8c71be9ef,2023-09-25 05:49:11,1,0,8.81e-07,0.0
0x14a825d50c5210cce89d4da728a66e2b24ff0cab,2023-03-15 21:37:23,1,0,0.0001,0.0
0x14b7dffe5bfea5bb7770990a98468d8b3d8c192a,2023-10-01 09:41:35,1,0,2.92e-07,0.0
0x14e1266be94a4f72178185615612eade36c0dde7,2023-09-24 15:15:23,1,0,7.2e-08,0.0
0x14e36d0c154d3127faeff02f3e6e3e0ed7f75f2c,2023-05-25 04:38:35,1,0,1e-05,0.0
0x14efc9069fb64c966cc49fcc6525a31b29a9fdb9,2023-09-30 20:06:47,1,0,2.37e-07,0.0
0x150117ddaff8d45f88a7e1e99b43e048678f4549,2023-09-18 05:04:23,1,0,3.48e-07,0.0
0x1547a4dc8bf2b0d3d1d282d18aac4b607a49ca3f,2023-09-24 12:27:11,1,0,4.81e-07,0.0
0x15f6b32bc8ea38a6cf0849b19fb0e3ec3550b2f3,2023-12-31 16:05:11,1,0,0.0,0.0
0x1622c1d44af7220994c12f75958f1388cf3025ba,2023-09-18 10:05:11,8,0,8.9764e-07,0.0
0x1626255e55b3c8fa14c933646534e9f8726c649a,2023-04-19 17:08:23,1,0,0.0001,0.0
0x1627dc901bb60f79e15edb6a8a526260c8d2974e,2023-08-12 02:13:59,2,0,0.0,0.0
0x163f0a1e91b788ea89f68595c4703cfeb4f14ce0,2023-09-15 11:55:35,1,0,4.22e-07,0.0
0x165676c2467d3ae09673a08d4f16353e58e46dd4,2023-12-27 01:17:11,1,0,1e-05,0.0
0x165cd37b4c644c2921454429e7f9358d18a45e14,2022-04-04 14:23:57,0,1,0.0,750.0
0x167d7312b5f5fc0464b28eeb083e386eaa796628,2023-10-07 16:48:11,1,0,4.56e-07,0.0
0x1694b000cf3a186251ad9dacf161c49f1bd435d5,2023-09-30 07:31:47,1,0,7e-09,0.0
0x16a4cbcddc2b193ada7552f1eba96b126a0e2e8e,2023-11-06 06:14:47,2,0,2e-06,0.0
0x16b6e5c4e187d0efc606c82bbb3b62a2efda1ab5,2023-09-20 10:20:11,1,0,3.85e-07,0.0
0x16bcacdba1be3bea88dc70c14b5a00a532be3684,2023-10-14 10:29:11,3,0,4.2e-09,0.0
0x16fd6b2482e5a6f0b7fef27b19f850f1e8c1479f,2023-09-24 17:14:47,1,0,6.6e-07,0.0
0x170f795e76d49659c17f3f97af5a83b877528192,2023-06-11 23:10:59,1,0,0.0001,0.0
0x171c4c003d9a53578a83702da4b558a288cde60c,2023-07-28 07:36:11,1,0,1e-18,0.0
0x1735edb8361aae304335f7664c6d82a007011a34,2023-09-19 05:40:11,1,0,7.59e-07,0.0
0x176352f6d9994109295e8427b90d98690e85fe46,2023-09-20 13:21:59,1,0,2.99e-07,0.0
0x17dbea6135cecb5a59dff0a05827e5d8399985f6,2023-09-16 11:20:47,1,0,4.6e-08,0.0
0x1814e339e2bf21c33dcd1d2ebc91f78079838887,2023-05-03 10:59:59,0,2,0.0,250.0
0x18389855960a93fc94c77e9d4835069b562b14de,2023-09-16 22:33:23,1,0,2.11e-07,0.0
0x1840d736c8e1d26e0117ceaf3963689390189f1a,2023-09-18 09:54:47,1,0,8.58e-07,0.0
0x186dc22283d5a879988fd2e1ced9ce15f185cf75,2023-10-22 01:16:59,1,0,8.69e-07,0.0
0x188697f39e2ec9e6e3c5fd5cbb36b8c01c81a53f,2023-03-16 19:44:35,1,0,1e-05,0.0
